Date Created,Number of Likes,Source of Tweet,Tweets
2020-05-31 23:50:06+00:00,0,Twitter for Android,@NikkiAaronRT and workers there  before completing this final link to Wuhan to Markets there with contaminated eaten Fruit infected by Fruit Bats and Peer to Peer transmission via close contact in Wuhan in Sept /Oct 2019 then Nikki .
2020-05-31 23:49:53+00:00,0,Twitter for iPhone,"@Skidoo63 @Tom_Fowdy @Bobby44562471 3) here is preliminary result of mess testing in Wuhan, https://t.co/LBDkzrLECv not sure if tou can read it since it is in Chinese. They have identified 200+ asymptomatic ppl, which prevented potential community infections. That is the value of mess testing!"
2020-05-31 23:48:08+00:00,0,Twitter Web App,@uacjess anything about Wuhan University especially animal model lab? Hongbin shu (Wang yinyi's hisband) and Li Hongliang now dean of basic medicine dept at Wuhan uni where they have a bsl 3 lab?
2020-05-31 23:47:55+00:00,0,Twitter for Android,"PURE EVIL. HE STARTED ALL THIS.
GAVE MILLIONS TO WUHAN"
2020-05-31 23:47:32+00:00,1,Twitter Web App,"@AtomsksSanakan @franciscodeasis @Rossana38510044 @KhaledATalaat @joe14998477 @R_H_Ebright @BillyBostickson @luigi_warren @Ayjchan @_hoeman @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 Evidence wuhan seqs aren't the founder:

Forster at Cambridge shows A was most similar to viruses in bats. Many experts suspect that SARS2 migrated to humans from bats. But A wasn't predominant type in Wuhan. Of 23  that came from Wuhan, only 3 were type A https://t.co/0q4aiG3dUE"
2020-05-31 23:47:21+00:00,0,Twitter for Android,"@HarveyStaub1 Stay strong Harvey! With masks, the Wuhan Virus is so very very small that it goes through the mask!! Research right here: ""https://t.co/FQQivsutfc"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen&gt;&lt;/iframe&gt;"
2020-05-31 23:46:34+00:00,0,Twitter for Android,"@y_mian @DomAnglade @coalitionavenir @LiberalQuebec Soros seems to be behind this. The Remdesivir is product by the WUXI Pharmatech Inc de Wuhan own by Soros sell by Gilead. Cops use the same way to immobilise a black guy in France, Soros is a globalist, same way all around the World but Trump gone win, not Soros. https://t.co/DQSmGyYABl"
2020-05-31 23:45:25+00:00,0,Twitter Web App,@DavidJHarrisJr @DavidJHarrisJr you are spot on.  I told my family back in January that George Soros was behind the Coronavirus.  They all told me I was crazy until it recently came out that he funded the Wuhan lab that was built specifically for this virus.  He's behind all of it.
2020-05-31 23:43:29+00:00,2,Twitter for iPhone,"@lynda1sherer @ScottMorrisonMP Evict them from New York, let China put them up in Wuhan. That would be the end of the thousands of freeloading bureaucrats currently living it up in the ‘hated’ United States."
2020-05-31 23:42:59+00:00,0,Twitter for iPhone,"@Star_Lord_Guy @SaintLarrySins @lanny33571893 @4Cocacoladave @Mongo3804 @Jucy_4_20_ @Gun_YouDown @boodacat2020 @Black_is_back5 @skrnyc5 @ThereseOSulliv2 @Flattielover @calijeff1 @SBDSoultrain @HGoheavily @JVaghyJones @ToccyLa @ButDidYOUSeeIt @JDW714 @wookietim @r0xie_f0x @cbowling4512 @H8SpeechBandit @EDMarsat2017 @TomDoubting @Allie4Christ @jim16919077 @psfnyc5 @franjerkington @WesMar_69 @ChiefLizWarren @hrt6017 @BenResists @JR10170033 @laylow88861429 @Pompano_Pete @LouT27 @SlimJimJohn1 @GPoopon @corinne_locher @lostandlovinit @NeoDJT @chrisg409ubc @RogerLHaviland @WTPatty @Beaderino1 @urbansimian @VortexVixen45 @ErieMom @GirlIsGut Bahahaha Bahahaha, why would I be afraid of you? Are you a violent protester or infected with the Wuhan virus, or both.
You better stay isolated for quite a while longer."
2020-05-31 23:42:51+00:00,0,Twitter for Android,"@NikkiAaronRT Like Wuhan there where the internal microbiota species of fruit bats will have developed the through this catalyst the mutations of SARS 1 to SARS pathogens in 2019.Leading to chain reaction between contaminated bitten partially 
https://t.co/loAPb3hxsV"
2020-05-31 23:42:11+00:00,0,Twitter Web App,"@Ronni03414325 @Amy_Siskind @sitaravirgo @MdAntonieta @suriyamaham In China, it was lockdown in Wuhan; in USA, RU @an_ru1 , India, Pak how many cities - I don't know??

All I know that how in Nov. Wuhan &amp; Paris started the SARS2..

China controlled the Outbreak successfully ... I don't know about others?

God Will Help!
@hmn56656"
2020-05-31 23:41:13+00:00,1,Twitter Web App,"@MailOnline Daily Mail, F-U!
In ur previouse articles, u still tried to claim virus originated in Wuhan lab in last December."
2020-05-31 23:40:09+00:00,1,Twitter Web App,@daveharvey222 @sunlorrie GOLDSTEIN: 10 reasons not to panic about the Wuhan coronavirus https://t.co/vAylKRdBM3
2020-05-31 23:40:00+00:00,0,Twitter for iPhone,"@Susan_Hennessey Wow! Ms Hennessy never heard of Wuhan, China."
2020-05-31 23:39:46+00:00,0,Twitter for Android,"@NikkiAaronRT With the Chinese  climate change and patterns of shifting micro weather systems in places like Wuhan in recent years.And the Fruit Bat colonies habitats interacting more and more with Chinese Agriculture and industry in rural areas next large
https://t.co/loAPb3hxsV"
2020-05-31 23:38:30+00:00,0,Twitter for Android,"Such hypocrisy. And just like that, the Wuhan Coronavirus was gone... #WAKEUPAMERICA #TheMediaisGuilty #stoplettingthemlietoyou #ohthehypocrisy #AmericaFirst #prayforournation #GodBlessAmerica #LordHealOurLand https://t.co/pjmFhiaQcy"
2020-05-31 23:36:02+00:00,1,Twitter for Android,"@MongoIndustries @myalias529 @clairecmc Countries with barely 10% of US population.  And if you want to mention China, Wuhan may have improved but many other cities are seeing rise in the infection rates."
2020-05-31 23:35:41+00:00,0,Twitter for Android,@elguapo64 But his SOB friend Gavin was ready to activate them when the Wuhan lockdown started.
2020-05-31 23:35:14+00:00,0,Twitter Web App,"@viralphenomics @R_H_Ebright @AtomsksSanakan @luigi_warren @Ayjchan @BillyBostickson @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @franciscodeasis @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 From actual evidence, seems we can discard Wuhan market as principal source and pangolin as intermediate host where recombination occur (at least not with pangolin CoV9."
2020-05-31 23:34:22+00:00,1,Twitter for iPhone,@HodlrDotRocks Those ice cubes were grown in a lab in Wuhan.
2020-05-31 23:33:45+00:00,0,Twitter Web App,"@viralphenomics @R_H_Ebright @luigi_warren @Ayjchan @_hoeman @BillyBostickson @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @franciscodeasis @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 Re: ""The genomic data indicates the virus likely didn't originate in wuhan""

But that's the core tenet of their conspiracy theory:
(incorrectly) claiming the pandemic starting in Wuhan is evidence it came from the WIV.

https://t.co/4jL1gNAflq"
2020-05-31 23:33:02+00:00,0,Twitter for Android,"@ExoticAndy8 @FOX10Phoenix Stop trying to throw shade on Democrat Governors &amp; Mayors where the majority of deaths from Wuhan virus occurred, where a police officer murdered a man &amp; where all of the death &amp; destruction from riots &amp; looting is happening,

I'm embarrassed for you."
2020-05-31 23:32:56+00:00,4,Twitter Web App,@OMGTheMess Yes. Wuhan. China closed off internal borders while commanding @WHO to report no community transmission or close international borders knowing that he opposite to be true. Do do you trust WHO to provide independent report on itself over its lack of global duty and care?
2020-05-31 23:32:42+00:00,2,Twitter for Android,"@viralphenomics @johndifool23 @ydeigin @chrismartenson @Nomdeplumi1 @luigi_warren The 2012 outbreak was never mentioned in any paper published by scientists from the Wuhan Institute of Virology. But they were the ones that collected BtCoV/4991 alias RaTG13.

As for where it began, at first even Chinese officials referred to COVID-19 as ""Wuhan pneumonia""."
2020-05-31 23:32:37+00:00,0,Twitter Web App,"@theblaze It miraculous, thousands of thug loser looters safe from the Wuhan China Kung Flu"
2020-05-31 23:32:31+00:00,0,Twitter for iPhone,#chinalaughing I think about how China must be watching the west and how they let the virus spread throughout their countries (not just one city like Wuhan) and now opening up despite no control over covid. Then they must look at the USA and be laughing their guts out.
2020-05-31 23:31:38+00:00,0,Twitter for Android,@AndiMakinana Lol except for those in WUhan
2020-05-31 23:31:17+00:00,1,Twitter for iPhone,"77 days of strict lockdown (longer than Wuhan, ground zero of the pandemic), and we’re in no better situation in day 77 as in day 1. 🤦🏼‍♂️ https://t.co/3I8YRRS3FW"
2020-05-31 23:31:15+00:00,0,Twitter Web App,"@R_H_Ebright @AtomsksSanakan @luigi_warren @Ayjchan @_hoeman @BillyBostickson @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @franciscodeasis @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 The genomic data indicates the virus likely didn't originate in wuhan (the wuhan sequences are farther from the founder sequence than other city's sequences), and that heavily suggests that the outbreak didn't start in Wuhan."
2020-05-31 23:31:09+00:00,0,Twitter for iPhone,@FrederickMelo @PioneerPress Aren’t the salons closed because of the Wuhan Virus?
2020-05-31 23:30:15+00:00,0,Twitter for iPhone,"@NathanAngelus @LarryFoulke7 @itzhakbendavid @BDSreport I don’t really see the comparison. 

But let’s use your Chinese example. Have you not heard of the “wuhan virus”?"
2020-05-31 23:29:52+00:00,0,Twitter Web App,"@JaneyGodley This is Trumps America.....sweet Jesus,I'd rather take my chance in a wet market in Wuhan than be in America right now."
2020-05-31 23:29:46+00:00,0,Twitter for Android,@tyillc Minimal because they are so much better at treating it and viral load when spread has diminished. There was a reason it offed young doctors &amp; nurses in Wuhan in days and not lack of respirators.
2020-05-31 23:29:42+00:00,0,Twitter for iPhone,This is a hell of a way to catch the Chinese Wuhan virus...
2020-05-31 23:29:34+00:00,0,Twitter Web App,@badluck_jones Portland is the Wuhan of the American Antifa Virus.
2020-05-31 23:28:14+00:00,0,Twitter Web App,"@Debbieinnz @KiwiSAHD For sure, Jacinda created #Covid19 in Wuhan.
She also shook the White Island Volcano.
Muller could only roll poor Simon. Not a fair match, is it?"
2020-05-31 23:28:13+00:00,0,Twitter Web App,"""At present, the evidence is pointing tentatively to a chain of person-to-person infections occurring somewhere outside a city before somebody brought the virus to Wuhan, where the market acted as an amplifier...""

Outside of Wuhan?So brought to Wuhan. 

This splits it wide open"
2020-05-31 23:27:21+00:00,0,Twitter Web App,@globaltimesnews If all your products had the life and durability of the Wuhan Virus then you would have become a Superpower by now.
2020-05-31 23:26:54+00:00,0,Twitter for Android,@SpokespersonCHN Thats what the wuhan virus will do to you
2020-05-31 23:26:21+00:00,0,Twitter Web App,"@girllyfan @KlasfeldReports @NBCNews COVID IS a chemweap.  You need a new news source.  It was likely started in a chemweap lab in the U.S. and then was spirited away to a Canadian lab, where it was then sent to the chemweap lab in Wuhan.  Dumbest post ever to think that one of the 200 white nationalists could do it"
2020-05-31 23:23:08+00:00,0,Twitter Web App,"@AntGDuarte @johndifool23 @ydeigin @chrismartenson @Nomdeplumi1 @luigi_warren SARS-2 likely didn't actually start in Wuhan. All the genomic evidence points to the wuhan isolates not being the founder sequence.

Also nobody covered up the 2012 mine outbreak? Why do you think they ""covered it up?"" That paper is still published."
2020-05-31 23:22:42+00:00,0,Twitter for iPhone,@POTUS @narendramodi @BorisJohnson @ScottMorrisonMP @XiJingPingreal @MFA_China @Plaid_Putin @union_europe Y there is not a single case of Wuhan Virus detected/diagnosed ne1 in PLArmy/Military ZERO CASE kind of odd during pandemic! Wat China hid or did different thn rest of world
2020-05-31 23:22:41+00:00,0,Twitter Web App,@mywang999 @ianbremmer Yes. Focus on Hong Kong. And Wuhan.
2020-05-31 23:21:40+00:00,0,Twitter Web App,@Huawei Huawei will give you Wuhan Virus.
2020-05-31 23:21:09+00:00,1,Twitter Web App,"[Jan 24, 2020, 835 laboratory-confirmed
..some health-care workers have also been infected in
Wuhan. Taken together, evidence so far indicates
human transmission for 2019-nCoV. We are concerned
that 2019-nCoV could have acquired the ability for
efficient human transmission.
]"
2020-05-31 23:20:14+00:00,0,Twitter for iPad,"@dougducey What BULLSHIT stay home after 8pm b/c of looting?  
That’s why we have police departments. You’re to use to telling ppl what to do b/c of the Wuhan Virus. We’re not sheep ,This is not a police state WE’LL GO WHERE AND WHEN WE WANT TO GO. GO SCREW YOURSELF  WHAT BS"
2020-05-31 23:19:47+00:00,0,Twitter Web App,"Deaths per million from the Wuhan virus in U.S. States, Districts, and Territories as of 19:00 (EDT) on May 31.
#COVID19 
#SARSCoV2
#Coronavirus 
#CoronavirusUSA 
#CoronavirusOutbreak 
#WuhanVirus 
#ChinaMustExplain https://t.co/O6l40fzEYR"
2020-05-31 23:19:20+00:00,0,Twitter for iPhone,@jiminitini @BabyMikrokosmos @alm1ghtyadri @taeyoomfii The same pandemic where when he shut off travel to China and got called racist for it? The same one there the WHO allowed wuhan citizens to travel freely from wuhan by the millions?
2020-05-31 23:19:19+00:00,0,Twitter for Android,@JoeNoMatterWho @himself_epstein @julito77 And how do we know it wasnt in Wuhan in October?
2020-05-31 23:17:49+00:00,0,Twitter Web App,"@clairecmc Your hyperbole fails to specify the $3.7 Trillion deficit, 40 million unemployed since the Great Depression, 103,000 deaths are ALL due to the Wuhan virus pandemic. The riots are due to the death of Mr Floyd while in Police custody &amp; Trump at the helm is STILL a better choice.!"
2020-05-31 23:16:48+00:00,0,Twitter Web App,Chinese Dictator Demands Wuhan Fix “Weak Links” In Public Health System | Right Wing Americans https://t.co/WXj1QVPI6m
2020-05-31 23:16:47+00:00,0,Twitter for Android,"@ExoticAndy8 @FOX10Phoenix Massive Wuhan virus deaths, Looting &amp; destruction, Taxation causing flight, Illegals over American minorities, Sanctuary cities driving up debt and wages down.
All Blue States! 

CNN attacked because they are mouthpieces for blue states. 

#VoteDemsOut"
2020-05-31 23:16:43+00:00,0,Twitter for iPad,"@RealCandaceO Ting Dow Sue told me she witnessed oriental broad writing BLM and it made her so made cuz she thought it stood for 
BAT LIVE MATTER! U know with all that Wuhan Chinese flu shitz popping she was made as hell."
2020-05-31 23:16:19+00:00,3,TweetCaster for Android,"These are the front lines of an unprecedented campaign to screen virtually all 11 million people in Wuhan, where the coronavirus pandemic began. Nearly two weeks in, the government is getting close to reaching its goal. https://t.co/iILMSP0qu8 MT @NYTHealth @iphfonline @AfriCoPoL"
2020-05-31 23:15:45+00:00,0,Twitter Web App,"@iamkarendavila @PinoyAkoBlog Once you contract the Wuhan virus, you really can't breathe!"
2020-05-31 23:15:32+00:00,7,Twitter for iPhone,"Covid-19 from a small fish market in Wuhan, China is impacting Wall Street in the US and Levels Cafe in Abuja, Nigeria."
2020-05-31 23:15:09+00:00,0,Twitter for Android,@the_resistor @realDonaldTrump Self proclaimed citizen of the world.  Off you go....over to Hong Kong or Wuhan province with you. Toodles.
2020-05-31 23:14:30+00:00,9,Twitter for iPhone,@MaggiePeggy123 @UR_Ninja damn what’s it feel like having something real to write about and not fucking articles with Bill Gates pictures and the words “WUHAN” in ur headlines. you feeling good?
2020-05-31 23:14:21+00:00,0,Twitter Web App,"@FoxNews I wish the “I can’t breathe” Protesters were half as outraged about the 100,000 Americans who are now DEAD because they COULD NOT BREATHE anymore after contracting the Wuhan Virus. SELECTIVE OUTRAGE is always suspect!"
2020-05-31 23:13:55+00:00,6,Twitter for Android,Yes everyone has buckled to calling it the so official sounding name of Covid-19. It's the China Wuhan Virus and everyone knows it.
2020-05-31 23:13:20+00:00,0,Twitter Web App,"@cspanwj @USGA Democrat's party leaders are deranged power hungry murderers.

New York officials refused to send nursing home’s Wuhan-19 infected patients to nearly empty USNS Comfort.

https://t.co/x6XwmfzyDP"
2020-05-31 23:13:00+00:00,0,Twitter for Android,@chrismo12365268 This just makes me think about the virus escaping from Wuhan lab.
2020-05-31 23:12:54+00:00,0,Twitter Web App,"@Jonatha54638409 @Proudindian2u @globaltimesnews Tibet is not china.
Hongkong is not china
Taiwan is not china.

Wuhan virus is came from china"
2020-05-31 23:12:39+00:00,2,Twitter for Android,"If Soro found to be funding this, his assets seized, do you think its enough to cover the cost of all this damage and the Wuhan virus.?"
2020-05-31 23:11:05+00:00,1,Twitter for iPhone,@realTuksNgara Wuhan would’ve become a cemetery by end of June had they opened. 💀💀
2020-05-31 23:10:39+00:00,1,Twitter Web App,@AkiresHenri yup. Wuhan virology lab was working on this exact virus minutes away from the epicenter of the outbreak
2020-05-31 23:07:46+00:00,0,Twitter for iPhone,@kfor The incite media is just doing their job like spreading fear about some  flu from Wuhan.
2020-05-31 23:07:37+00:00,0,Twitter Web App,"One small genetic sequence makes this virus highly effective at invading human cells, &amp; experiments on this had been conducted at the Wuhan lab to investigate the modes of corona virus infection in humans.

But in all likelihood, this virus adapted in humans before Wuhan outbreak"
2020-05-31 23:07:02+00:00,2,Twitter for Android,It matters not what Trump does or does not do the media including @FoxNews tears him down non-stop. Add it to the list of things that are simply making the Wuhan virus pandemic harder than hell to endure. Thank you China.
2020-05-31 23:05:51+00:00,0,Twitter for iPad,"A novel coronavirus (CoV) is a new strain of coronavirus.
The disease caused by the novel coronavirus first identified in Wuhan, China, has been named coronavirus disease 2019 (COVID-19) – ‘CO’ stands for corona, ‘VI’ for virus, and ‘D’ for disease.   #coronavirus #COVID19 https://t.co/avI0kksgze"
2020-05-31 23:05:49+00:00,0,Twitter for iPad,"@GerryConnolly @GerryConnolly LittleGerryMan, If your ‘dear’ friend could remember you, which I doubt, and had he died in a head on collision with symptoms of the Wuhan virus, you would lump him into the 100k Political narrative of your Creepy Uncle Joe Party narrative. @sean_spicier"
2020-05-31 23:05:25+00:00,0,Twitter for Android,"Covid19 : we are only seeing the ""tip of the iceberg""? says wuhan scientist? 
Worse to come OMG"
2020-05-31 23:04:25+00:00,0,Twitter for Android,"#ICantBreathe 
Minneapolis and Minnesota
WHAT DO YOU HAVE TO LOSE?
Police chief - Dem
Mayor - Dem
City counsel - Dem
County attorney - Dem
MN house - Dem
US Senators - Dem
US House reps - Dem 
Governor - Dem

84% of Wuhan virus deaths in nursing homes
Locked down - violent riots."
2020-05-31 23:04:07+00:00,0,Twitter Web App,@HuXijin_GT The Chinese government are responsible for the Wuhan Virus that has murdered hundreds of thousands of people globally. Was it deliberate? YES! Will you pay for it? YES! So shutting your ugly mouth might be in your best interest right now FOOL!!
2020-05-31 23:03:50+00:00,0,Twitter Web App,"@IngrahamAngle Oh, go be the mayor of Wuhan, China. And then try saying F' you to the Chinese Communist Party and see where you end up.  You should thank God that you live in live in a country where you can curse its leader!!!"
2020-05-31 23:03:35+00:00,6,Twitter for iPhone,Tell them about a laboratory in Wuhan that released a virus and it became president of the United States. You’re welcome.
2020-05-31 23:01:33+00:00,0,Twitter for iPhone,@NoContextPMQ @Deusvlt1 @britainelects @YouGov Yeah the Tories really took their eye off the ball when they started this global pandemic in Wuhan didn’t they? https://t.co/tEaQmIvYXf
2020-05-31 23:01:14+00:00,2,Twitter for iPhone,@CNkesiga @ClaireKirabo When did Wuhan become a country??
2020-05-31 23:01:03+00:00,0,Twitter for iPhone,"@SecPompeo We still need an answer on Wuhan virus from China! Why they shut down all domestic flights between big cities in China, but they allow the flights travel freely out of China to the US and Europe and let the virus spread around the world?"
2020-05-31 23:00:27+00:00,1,Twitter for iPhone,@ClaireKirabo @paultaremwa It's a country just like Wuhan 😂
2020-05-31 23:00:14+00:00,0,Twitter Web App,"@R_H_Ebright @AtomsksSanakan @luigi_warren @Ayjchan @_hoeman @BillyBostickson @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @franciscodeasis @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 Similarly, much of the scientific evidence points to SARS-CoV-2 not starting in humans inside Wuhan at all. And instead likely somewhere else in Hubei province."
2020-05-31 23:00:13+00:00,0,Buffer,"65% of small Israeli start-ups could succumb to COVID-19: survey - France 24 https://t.co/I6qkQqUEgC

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/ojIeRDN9g8"
2020-05-31 23:00:13+00:00,1,Twitter Web App,"@CBCPolitics With the liberals track record, they're probably promoting Canadian tourism in Wuhan."
2020-05-31 22:57:55+00:00,5,SocialFlow,"These are the front lines of an unprecedented campaign to screen virtually all 11 million people in Wuhan, where the coronavirus pandemic began. Nearly two weeks in, the government is getting close to reaching its goal. https://t.co/7gkvYzKn8B"
2020-05-31 22:57:07+00:00,1,Twitter for Android,"A history of 2020:
January: Trump had an Iranian general killed. Also, stay out of Wuhan. The rest of China is fine.

Feburary: Don't go to China, but the rest of Asia is fine. Like a couple people in Seattle are sick, but we're ok.
March: Stay home, this will be over in 14 days"
2020-05-31 22:57:04+00:00,0,Twitter Web App,@realDonaldTrump Give me law and order or give me Covid Wuhan 19!
2020-05-31 22:56:35+00:00,1,Twitter Web App,"@BenMurphy1952 @Justine6430 @SecPompeo @DeptofDefense @realDonaldTrump Go and do the research yourself if that is a conspiracy... I just have one question, Communist regime in China could have the investigation report happened in Wuhan, why did they intimidate Australia over the proposal of independent investigation of the virus origin?"
2020-05-31 22:55:37+00:00,2,Twitter Web App,"@KhaledATalaat @Rossana38510044 @_hoeman @joe14998477 @R_H_Ebright @BillyBostickson @AtomsksSanakan @luigi_warren @Ayjchan @Nomdeplumi1 @RolandBakerIII @johndifool23 @Real_Adam_B @TheSeeker268 @uacjess @AntGDuarte @PaulGodolphin @BioObject @Daoyu15 @JJ2000426 @_coltseavers @scottburke777 @still_a_nerd @jjcouey @Harvard2H @ydeigin @franciscodeasis @CarltheChippy @DefeatTheElites @ico_dna @nerdhaspower @DrAntoniSerraT1 I believe they sent all their samples from the original viral isolation paper, according to their methods. In subsequent studies, I cannot speak to whether or not they continued to follow the methods they cited. Don't know re: Wuhan CDC."
2020-05-31 22:55:22+00:00,0,Twitter for iPhone,@DStvNg @OfficialWaje Move COVID 19 out of our continent with ur regular increase in tariffs abi..... the thunder that will strike you is being prepared in a lab in Wuhan
2020-05-31 22:52:59+00:00,0,Twitter for iPhone,Finally opened a package I received from Wuhan a few days ago and I’m not gonna lie I was kinda scared to touch anything 🤣🤣🤦🏻‍♀️
2020-05-31 22:52:17+00:00,0,Twitter Web App,@OnGambosGrave PnP is doing that for Wuhan and Gauteng only.
2020-05-31 22:51:50+00:00,0,Twitter for Android,"@KCAlfredPhoto Good thing the Wuhan Flu isn't a problem anymore. 

#COVID19"
2020-05-31 22:50:59+00:00,0,Twitter for Android,"@Longtails53 @soloyochapin @4everNeverTrump @realDonaldTrump @SpeakerPelosi ""As far back as late November, U.S. intelligence officials were warning that a contagion was sweeping through China’s Wuhan region, changing the patterns of life and business and posing a threat to the population""
https://t.co/6lZZ3HbNT3"
2020-05-31 22:50:31+00:00,0,Twitter for Android,@Our_DA What are the pland for the Wuhan province of South Africa? Any plans to reduce the infection rate or are the people on their own?
2020-05-31 22:48:59+00:00,0,Twitter Web App,So the only thing CNN is concerned with is the Wuhan virus....
2020-05-31 22:48:12+00:00,0,Twitter for iPhone,@TimurCivan @Alyssa_Milano @GOP Yep and I know that Pandemic that originated in Wuhan cant be blamed on any one man and yes people are rioting. If it makes you feel better to blame one man so be it.. I see it as a result of a deeply multi- faceted issue.
2020-05-31 22:47:44+00:00,0,Twitter Web App,@RealCandaceO No one with a brain will. What the Democrats have done to their reputation after COVID Wuhan Virus and the riots is irrepairable.
