Date Created,Number of Likes,Source of Tweet,Tweets
2021-03-31 23:50:56+00:00,9,Twitter for iPhone,"Almost makes you miss the Nazis flag behind her. 
Yes.
That’s “America’s First Lady”.
Impressive isn’t it?"
2021-03-31 23:50:36+00:00,0,Twitter Web App,"@HuXijin_GT Why did you say it at the beginning of 2020? You can't because no case been found in US, actually no cases anywhere except in Wuhan. If there was a case, then the hospital doctors and nurses would be infected, that is just the nature. However, only Wuhan like this."
2021-03-31 23:50:16+00:00,0,Twitter for iPhone,"@stupidwz @Zhang58282771 💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/peWYiWPAnE…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/sfMfSMztsX"
2021-03-31 23:49:58+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying @Worldometers I saw a doctor speaking in Wuhan, a Chinese doctor, he said if the disease reached us in the West, we should take it very seriously.  The look in his eyes was in earnest.  I knew it probably would reach us the moment I saw that look."
2021-03-31 23:49:56+00:00,0,Twitter for iPhone,"💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/peWYiWxZw6…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/imZJTm3BpN"
2021-03-31 23:49:16+00:00,6,Twitter Web App,"@ScottAdamsSays Are you a psychopath or a moron? literally NONE of that 'caused by China'. The virus existed in Europe and the Americas before Wuhan &amp; they had no control over our terrible response. Nor did they sell our middle class, multinat'l corporations &amp; our corrupt politicians did that."
2021-03-31 23:49:16+00:00,0,Twitter for Android,@RamyInocencio @TheJohnSudworth What is ur view on BBC filter in the Wuhan video?
2021-03-31 23:48:46+00:00,88,Twitter for iPhone,"#SiSePwodway? 😳

Does anyone speak Bidenese??
 https://t.co/KgjEP70YcI"
2021-03-31 23:48:29+00:00,0,Twitter Web App,"The CDC, WHO and WUHAN CHINA know.
The origins of COVID-19."
2021-03-31 23:47:46+00:00,0,Twitter Web App,Science vs propaganda: World Health Organization report exposes “Wuhan laboratory” lie https://t.co/zsyEjVccUc
2021-03-31 23:47:16+00:00,0,Twitter Web App,Tucker: It's 'much more difficult to dismiss'  Wuhan lab leak claims https://t.co/ze2FIbH1Rz
2021-03-31 23:47:00+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying @Worldometers Knowing the damage Covid-19 did in Iran, New York, and other places, it is not hard to believe something similar must have happened in Wuhan.  The doctors then didn't have tests, they didn't know how to prone a Covid patient (lay on their front), or which medicines might assist."
2021-03-31 23:46:59+00:00,0,Twitter for iPhone,"@jenniferatntd 💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/peWYiWPAnE…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/qWO1h9arvA"
2021-03-31 23:46:31+00:00,0,Twitter for iPad,"@SkyNews A novel coronavirus (CoV) is a new strain of coronavirus.
The disease caused by the novel coronavirus first identified in Wuhan, China, was named coronavirus disease 2019 (COVID-19) – ‘CO’ stands for corona, ‘VI’ for virus, and ‘D’ for disease."
2021-03-31 23:46:25+00:00,0,Twitter for iPhone,"#LudeMedia 🔥Mar 31
▶️Dr. Yan’s 3rd report is out: 💥💥💥
▶️The Wuhan Lab Origin of SARS-CoV-2 &amp; Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited “Peer Reviews”
▶️Dr. Gigi Gronvall &amp; Robert Gallo are the “two peers'
▶️Mr. Bill Gertz on Tucker show... https://t.co/frvjAUgmYu"
2021-03-31 23:45:09+00:00,0,Twitter for Android,"One 🤥 more A leak from a Wuhan lab or a US military one? As the US and China trade barbs over Covid’s origin, the world waits for answers — RT Op-ed https://t.co/DnEtnmFiGT"
2021-03-31 23:44:01+00:00,0,Twitter for iPhone,"The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews"" https://t.co/k9zE6Zq3Pn"
2021-03-31 23:43:05+00:00,2,Twitter for iPhone,"It was never a bat. 🤔

Wuhan scientists 'did absolutely crazy things' to alter coronavirus https://t.co/grxY14ynQB via @MailOnline"
2021-03-31 23:41:40+00:00,0,Twitter Web App,@jaywang06138467 Peter Daszak  is lying .he has a big interest in the WIV IN wuhan .they had samples of RATG13 from the 3 dead miners in the bat cave in CHINA SINCE 2013.THE WIV IS DOING GAIN OF FUNCTION EXPERIMENTS WITHE VIRUS.THE US EMBASSY SAID THE WIV HAD TERRIBLE SAFETY
2021-03-31 23:40:11+00:00,0,Twitter Web App,"Latest News on Covid's origin
Did the whole thing started in Wuhan and how did it get there?
https://t.co/Xs3M7blVoC"
2021-03-31 23:40:06+00:00,0,Twitter for iPad,"@CPJAsia His abominable misleading reporting about pandemic outbreak in Wuhan through deliberately twisting what his interviewee had said (to check related Tik Tok), he has been an infamous and nasty liar, bringing shame to journalism."
2021-03-31 23:39:45+00:00,0,Twitter for iPhone,"@FilippaLentzos Lab leak theory is another layer of Chinese propaganda and deception, designed to hide a much bigger crime: Covid was an act of war, a deliberate bio attack, and Wuhan was a giant Truman Show, a smokescreen to release a bio weapon."
2021-03-31 23:39:04+00:00,0,Twitter for iPhone,"@nypost #LudeMedia 🔥Mar 31
▶️Dr. Yan’s 3rd report is out: 💥💥💥
▶️The Wuhan Lab Origin of SARS-CoV-2 &amp; Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited “Peer Reviews”
▶️Dr. Gigi Gronvall &amp; Robert Gallo are the “two peers'
▶️Mr. Bill Gertz on Tucker show... https://t.co/mki9f0wQfz"
2021-03-31 23:38:15+00:00,0,Twitter for iPhone,With all that happened today the ‘most sued’ network started their segment with Wuhan bats. Umm...
2021-03-31 23:37:51+00:00,0,Twitter for iPhone,"What a gormless tweet. He still doesn’t understand what’s wrong with calling it the China or Wuhan virus!

Plus he doesn’t know what Macron actually said..."
2021-03-31 23:37:26+00:00,11,Twitter Web App,"#COVIDー19 #Corona 

gain-of-function research was published. 

they knew.
Fauci knew.

Wuhan scientists 'did absolutely crazy things' to alter coronavirus 
https://t.co/JsWTSfCqdb via @MailOnline"
2021-03-31 23:36:55+00:00,0,Twitter Web App,Science vs propaganda: World Health Organization report exposes “Wuhan laboratory” lie https://t.co/3fvnxci50T
2021-03-31 23:35:53+00:00,0,Twitter for iPhone,"More than a year after outbreaks #Covid_19 in Wuhan WHO finally given permission for ‘selected’ (by CCP) scientists take conducted tour they cannot ask questions/see original data then the Chinese co write the report, it would be a joke if close to 3million  hadn’t already died"
2021-03-31 23:34:58+00:00,0,Twitter for Android,"@PoppaGiblet Italy, Iran, and the U.S. is explainable without the data. Who trusts China  data? Figures in Wuhan. Many died before the virus could even spread."
2021-03-31 23:34:48+00:00,2,Twitter Web App,@DrTedros @doctorsoumya What is the disciplinary action taken by @WHO for the origin and coverup of COVID by China in Wuhan last year. Shame. #ShameOnWHO
2021-03-31 23:33:38+00:00,0,Twitter for iPhone,The WHO so called “Investigation” into the origins of Coronavirus in Wuhan was a total sham Why is America funding this phony group
2021-03-31 23:32:54+00:00,0,Twitter Web App,"#pandemic 
#パンデミック
#大流行
#COVID19 
#新型コロナウイルス 
#新型冠状病毒
#Europe
#world   
#UnitedStates 
#Wuhan 
#China 
#中国
#武漢 
#StayAtHome 
#WHO
#Tedros   
#Sourceofinfection

Say something better!
We were disappointed by that speech of yours."
2021-03-31 23:32:52+00:00,3,Twitter for iPhone,@VivianBala They let their Wuhan people flew to Singapore (nearly 10K in 3 wks) when they closed their domestic airlines to prevent spreading of Wuhan virus. That’s probably what a friend for?
2021-03-31 23:31:48+00:00,0,Twitter Web App,@Elex_Michaelson @TheIssueIsShow What is his relationship with the Wuhan Institute and the virus studies that occurred in 2015?
2021-03-31 23:31:21+00:00,0,Twitter Web App,@DrFaucci your mask mandate is losing power! You make no sense and have no clue. And maybe there should be an investigation of how you are involved with Covid &amp; Wuhan... hhmmm $$$ driven?
2021-03-31 23:31:04+00:00,1,Twitter for Android,"@Deva_Divyavani @Birdie2963 A lot of teachers are still on paid Wuhan vacation. If they're receiving a check but refuse to teach our kids then send them to the border. At least the illegals, undocumented Democrats should learn English."
2021-03-31 23:30:00+00:00,0,TweetDeck,"Dozens of Asian American residents of the suburb that Ohio’s Republican lieutenant governor calls home penned a letter to him Wednesday, citing their concerns over a tweet he sent referring to the “Wuhan virus.""

https://t.co/E0RJlfOEJ3"
2021-03-31 23:30:00+00:00,0,Twitter for iPhone,@SkyNewsAust Bolt is clueless. Covid was obvious bio attack on Defender-Europe war games. Wuhan was Truman Show. “All warfare is based on deception” — Sun Tzu.
2021-03-31 23:29:41+00:00,0,Twitter Web App,"#DragRaceUK #Wuhan #COVID19 #ENVtuber #EndSARS #LOON  #NFTCommunity #SinceBidenBecamePresident #BidenBorderCrisis #BidenErasedWomen #COVID  
Biden reveals proposal 4 federal investments in physical infrastructure. Biden Build Back Better his wallet with $$$ https://t.co/IIGi2RMwBn"
2021-03-31 23:29:24+00:00,0,Twitter for Android,"while pambansang batugan sleeps, we are overwhelmed wth a more aggressive strain of the wuhan virus, and idiots in govt pop up like mushrooms, the chinese accomplish its mission to conquer our islands.  #DuterteTraydor"
2021-03-31 23:28:32+00:00,5,Twitter Web App,"* Trump threatens to w/draw from @WHO
* Calls #SARSCoV2 ""Wuhan virus""
* Provokes anti-Asian discrim &amp; violence
* Says WHO favors China (not true)
* Puts @WHO in the middle of a geopolitical conflict

Unforgivable in the midst of a pandemic"
2021-03-31 23:27:42+00:00,1,Twitter Web App,@jessehawken Even Americans living in Wuhan report that the West’s media representation of their lockdown is complete bullshit.
2021-03-31 23:27:11+00:00,8,Twitter for Android,"Real talk: Asian Americans aren't being jumped because someone is calling it the ""Wuhan"" or ""China"" virus. They're being jumped by a certain demographic because that demographic views them as being vulnerable targets given the differences in physical stature. It's that simple."
2021-03-31 23:27:01+00:00,0,TweetDeck,@MullingMueller @KayColesJames @Heritage @WashTimesOpEd the virus originated in the lab in Wuhan China run by the CCP so China virus is accurate.
2021-03-31 23:26:58+00:00,0,Twitter for iPhone,"@R_H_Ebright Covid was obvious bio attack. Wuhan went into lockdown same week 20,000 US troops began deploying to Europe for war games on Russia’s border. Wuhan was Truman Show, smokescreen to release bio weapon."
2021-03-31 23:25:56+00:00,2,Twitter for Android,"The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews"" https://t.co/0hDRe992ou"
2021-03-31 23:24:49+00:00,2,Twitter for iPhone,Fauci's Agency STONEWALLS on Wuhan Lab--Judicial Watch SUES https://t.co/NYnglGPr0Y via @YouTube
2021-03-31 23:23:15+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying @WHO Yes, nobody wanted to get the blame so news did not get out.  The local authorities in Wuhan were probably hoping to cover things up and avoid a harsh punishment from Beijing too."
2021-03-31 23:22:53+00:00,0,Jetpack.com,China Coronavirus News: China dodges WHO’s call for further probe into Wuhan lab leak theory of coronavirus | World News https://t.co/vF3LxAj87w
2021-03-31 23:21:46+00:00,0,Twitter for iPad,"@BrionneCranlei1 @errjustsaying @Worldometers 80,000 were ordered for ashes in Wuhan alone during that 6 week lockdown period - 42000 est dead.
They had all the crematoriums working 24/7 for weeks &amp; 14 mobile units for that duration (3 burnt out from overuse), in addition, contaminated bodies were buried next to the river."
2021-03-31 23:21:32+00:00,0,Twitter for Android,"YOUR LIARS AN YOU KNOW IT
HUMANS STILL HAVEN'T THEY'RE SPREADING IT AFTER A YEAR GO AWAY WITH YOUR LIES YOU IN THE OH DECEIVING THE PEOPLE IS SICKENING
YOU KNOW IT'S FROM A BIO WARFARE
The coronavirus likely traveled 800 miles to Wuhan from farms that breed wild animals @Yahoo"
2021-03-31 23:21:24+00:00,0,Twitter Web App,Science vs propaganda: World Health Organization report exposes “Wuhan laboratory” lie https://t.co/3G8wAtyjwT
2021-03-31 23:21:19+00:00,16,Twitter Web App,"Either CCP has a lot of Hooks
 ..Or..
People are just ignorant 

Some people are calling for the Former CDC Director Redfield who is an advisor to Governor Hogan to be fired because what he said about the Wuhan Lab in their opinion is anti Asian.🤔"
2021-03-31 23:20:16+00:00,0,Twitter for iPhone,"@BobFu4China @chinaaid @YouTube #LudeMedia 🔥Mar 31
▶️Dr. Yan’s 3rd report is out: 💥💥💥
▶️The Wuhan Lab Origin of SARS-CoV-2 &amp; Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited “Peer Reviews”
▶️Dr. Gigi Gronvall &amp; Robert Gallo are the “two peers'
▶️Mr. Bill Gertz on Tucker show... https://t.co/OKZxqAb227"
2021-03-31 23:19:59+00:00,1,Twitter Web App,@CBSNews Well..maybe that what the goal to achieve from wuhan labs. get rid of asian overpop right? nah... that would be a conspiracy...i mean...WHO knows/
2021-03-31 23:17:28+00:00,0,Twitter for Android,"EP 838 – Winnie the Pooh, Tedros and Tony Fauci Walk into Wuhan…How Taxpayers Financed the CCP Virus
https://t.co/QXhM2UoM3W"
2021-03-31 23:16:50+00:00,0,Twitter Web App,"@charliekirk11 Doesn't really belong to them. Started in two countries, ended up in Wuhan. Privately owned stock driven country. Chinese government was kept out of the loop."
2021-03-31 23:16:43+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying @WHO Some people think it may have been around in November.  It seems to have got out to Iran and Italy very early on...may have been spreading before people understood what was happening in Wuhan.
It's hard to tell, especially from a distance.
The likelihood is we'll never know."
2021-03-31 23:16:31+00:00,0,TweetCaster for Android,"@SkyNews Watch ""1st documentary movie on the origin of CCP virus, Tracking Down the Origin of the Wuhan Coronavirus"" on YouTube - https://t.co/aWnC5VqOU0"
2021-03-31 23:16:07+00:00,1,Twitter for iPhone,"@PeterDaszak Didn’t you funnel money to the wuhan lab Peter?,I guess we should take your word for it that you and your partners(CCP),had nothing to do with the COVID-19 pandemic.
You should all be tried and convicted for CRIMES AGAINST HUMANITY,AS WELL AS MURDER"
2021-03-31 23:16:02+00:00,0,Twitter for iPhone,"@MichaelMammoth @thehill Oh wow, you really showed the CCP by calling it the wuhan virus"
2021-03-31 23:15:44+00:00,0,Twitter for iPhone,"@dctrjack Blind Freddy can see Covid was bio attack on Defender-Europe war games on Russia’s border in Jan 2020 involving 20,000 US troops. Wuhan was a Truman Show."
2021-03-31 23:15:00+00:00,1,TweetDeck,"#Ohio’s lieutenant governor dug in his heels on a tweet in which he referred to covid-19 as the “Wuhan virus,” even as advocates warn such rhetoric is driving violence against Asian Americans, including recent attacks in #Georgia and #NewYork.

https://t.co/Y02ZSTN86R"
2021-03-31 23:14:38+00:00,0,Twitter Web App,"@shanlonwu Believe it or not, but MSM in Scandinavia and probably in the rest of Europa, is like MSM in USA, it’s all because of Trump. He is guilty in these real racist attacks against people with Asian backgrounds not the violent racist maniacs. Why, because he said wuhan virus...idiotic."
2021-03-31 23:14:06+00:00,0,Twitter for iPhone,"@LtGovHusted @JonHusted @700wlw @scottsloan Very disappointed that you’ve started up again with the ‘Wuhan Virus’ trope. You’re reviving the trump ‘Chinese virus’ rally-cry that has fueled hate crimes against Asian people across the U.S. Jon, try being intelligent in 2021!"
2021-03-31 23:13:38+00:00,0,Twitter Web App,"SARS-CoV-2 likely first jumped from animals to humans in one of several wildlife farms China.

These government run farms were  intended to lift remote rural communities out of poverty supplying meat to many places in the country — including the market in Wuhan."
2021-03-31 23:13:02+00:00,95,SocialFlow,"Asian Americans pen letter to Ohio Lt. Gov. after he calls COVID-19 ""Wuhan Virus"" in tweet https://t.co/fatUxgkUUe https://t.co/rjELNVM6BE"
2021-03-31 23:11:47+00:00,0,Twitter for Android,"@oddandbookish @USanDiegoLaw Definitely don't agree on the wuhan, much more probable from the wet market. I just don't see how it impacts the Asian community. Asia and china are on topic because it did come from there and China wasn't super transparent about it. Bad choice of words but freedom of speech."
2021-03-31 23:07:24+00:00,9,Twitter for iPhone,A parliamentary committee is ordering the Public Health Agency of Canada to turn over all documents related to the firing of two scientists from Canada’s highest-security laboratory and the earlier transfer of viruses to China’s Wuhan Institute of Virology.https://t.co/xsFbyIdKe1
2021-03-31 23:07:18+00:00,1,Twitter Web App,DISINFO: USA Today Quotes a Consultant to the Chinese Communist Party to 'Debunk' Wuhan Lab Theory. https://t.co/wSiqdqFtLW
2021-03-31 23:05:33+00:00,0,Twitter for Android,"@globaltimesnews Did you include Tiannamin massacre is your calculations ?

What about the true number of deaths in Wuhan)

What about deaths in CCP prisons?"
2021-03-31 23:05:09+00:00,0,Twitter Web App,"@cminnis215 @plantbasedcards @CBSEveningNews @WHO Context for ""in the area"" - PRC is 9,596,960 km² (5,963,274 miles). Wuhan distance from Beijing is 1057 km (656 miles)."
2021-03-31 23:05:00+00:00,2,Twitter for Advertisers.,".@RichardDawkins turns 80, Wuhan woes and lab grown fish - it's time for your weekly roundup with Think Inc. Thursdays!"
2021-03-31 23:04:17+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying Yes, the Diamond Princess was in 2nd place behind China for cases early on.
Now its historical 712 cases put in 194th place on the chart.
Over 129 million recorded cases.
And the recorded cases are always under-estimated.
Could China/WHO have stopped it in Wuhan??"
2021-03-31 23:03:12+00:00,1,Twitter for iPhone,"@LouisaCGreve @tengbiao @AndersonEliseM 💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/8zGiRbMH9S…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/lDjEYI12Pk"
2021-03-31 23:02:55+00:00,1,Twitter for iPhone,"@adrianzenz @tengbiao 💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/8zGiRbv5Li…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/rOLy5H2o30"
2021-03-31 23:02:13+00:00,2,Twitter Web App,"@ZNeveri @canvastag Clear to see that China's COVID-19 is preposterous, and their are only 2 explanations for it.  Either they are outright lying about the deaths, or COVID-19 was a bio-weapon China was developing in Wuhan Institute of Virology, along with a vaccine they've had all this time."
2021-03-31 23:01:57+00:00,3,Twitter for Android,"@mattwridley @tan123 All animals in Wuhan wet market tested negative for Covid-19, All bat's tested in the provence mines were negative, and all 45,000 other animals tested were negative! Covid-19 did not mutate rapidly in humans like SARS1, so likely tried on human cells already. Not a Chimera!🤔😂"
2021-03-31 23:01:54+00:00,0,Twitter for iPhone,"14 countries complaining that W.H.O. and China did not allow a fair investigation of the Wuhan virus including preventing release of data, controlling authorship of the W.H.O. report and failing to assist in finding patient zero. It’s China’s fault this virus. You have any doubt?"
2021-03-31 23:01:45+00:00,0,Twitter Web App,"Tucker: It's 'much more difficult to dismiss'  Wuhan lab leak claims | @FoxNews @TuckerCarlson
#FoxNews #TuckerCarlson #TuckerCarlsonTonight
https://t.co/97tLUKw8pT"
2021-03-31 22:59:24+00:00,6,Twitter for Android,Dr. Fauci and National Institute of Health 📣 Why are you hiding from taxpayers your funding of the Wuhan Institute of Virology research that allegedly released the China CoronaVirus ⁉️ https://t.co/u650fra9mR
2021-03-31 22:59:10+00:00,0,Twitter Web App,"Fauci is the devil. And many other evil scientists. All the  lies will be revealed.
Dr. Yan's third report: The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
https://t.co/elwOoGpogN"
2021-03-31 22:58:56+00:00,0,Twitter Web App,@GunStarr_Hero @LKLKLKLK777 @Nigel_Farage Chinese will probably end up eating those they cannot re educate. Filthy creatures seemingly eat almost everything else that moves #Wuhan 🇨🇳🤢
2021-03-31 22:58:23+00:00,0,Twitter Web App,@PeterDaszak @WHO Italian researchers detected COVID19 antibodies in blood collected in Sep 2019. US researchers detected COVID19 antibodies in blood collected in Nov 2019. Both studies r published. Both earlier than what's found in Wuhan. Why hasn't WHO  looked into them? Politics? @SenTomCotton
2021-03-31 22:56:52+00:00,0,Twitter for iPhone,"So is CBS News saying a large percentage of African American men understood President Trump’s use of “Wuhan virus &amp; China virus” as a call to arms to increase assaults on Asians in the United States?

Hey CBS, what does the DOJ/FBI data say about who is committing these assaults?"
2021-03-31 22:56:50+00:00,1,Twitter for iPhone,"💥The 3rd Yan Report is published

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/8zGiRbv5Li…
#COVID19
#UnrestrictedBioweapon 
#LimengYan @DrLiMengYAN1 
#ccpvirus https://t.co/1vUufh70yD"
2021-03-31 22:55:47+00:00,0,ThreadReaderApp,"@gdemaneuf Salam, you can read it here: This was written in 2004. Swap Covid-19 for SARS, Wuhan for Guangdong… https://t.co/RrTzoMhC1j Share this if you think it's interesting. 🤖"
2021-03-31 22:54:12+00:00,1,Twitter for iPhone,"#LudeMedia 🔥Mar 31
▶️Dr. Yan’s 3rd report is out: 💥💥💥
▶️The Wuhan Lab Origin of SARS-CoV-2 &amp; Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited “Peer Reviews”
▶️Dr. Gigi Gronvall &amp; Robert Gallo are the “two peers'
▶️Mr. Bill Gertz on Tucker show... https://t.co/VYwjZJV78G"
2021-03-31 22:53:54+00:00,0,Twitter for iPhone,"@Yykhr6LOdEC8FxP The 3rd Yan Report is published!

The Wuhan Laboratory Origin of SARS-CoV-2 and the Validity of the Yan Reports Are Further Proved by the Failure of Two Uninvited ""Peer Reviews""
Link:
https://t.co/ysQ1kz4RsX…
#COVID19
#UnrestrictedBioweapon 
#UnrestrictedScientificMisinformation"
2021-03-31 22:53:41+00:00,2,Twitter Web App,@mattwridley @david_oldbolt It's totally insane. Those two lads leaked that paper about how the Wuhan wet market was fishing stuff out of the lab dumpster and now they are in the wind.
2021-03-31 22:52:58+00:00,0,Twitter for iPhone,"A leak from a Wuhan lab or a US military one? As the US and China trade barbs over Covid’s origin, the world waits for answers https://t.co/qxXl8mCm1U #"
2021-03-31 22:51:43+00:00,0,Twitter for Android,"GT investigates: Could cold-chain imports have sparked Wuhan early COVID-19 outbreak? 
@GovCanHealth @NDP
@Conservatives
https://t.co/FyvKY7VYLe"
2021-03-31 22:49:26+00:00,1,Twitter Web App,@RektsGod @ABeardedPanda The researchers in Wuhan collected hundreds of viruses from caves in China and were doing experiments to see if they could infect humans. Some of those experiments involved manipulating viruses to make them more infectious.
2021-03-31 22:49:19+00:00,0,Twitter for Android,@KiafromAB @garyfilipe2422 The only city in China still wearing masks  Wuhan
2021-03-31 22:49:19+00:00,5,Twitter for Android,What's wrong with Wuhan Wong? https://t.co/3KdMyAMfxQ
2021-03-31 22:47:39+00:00,0,Twitter for iPhone,"@Breaking911 Wuhan virus, drug and alcohol - how could he breathe? George Floyd was a criminal."
2021-03-31 22:45:35+00:00,0,Twitter Web App,@RektsGod @ABeardedPanda Well actually there have been similar viruses found. The closest known match is a coronavirus that was collected from a cave in Yunnan and was being studied in the Wuhan Institute of Virology. And there were apparently a number of viruses they collected but did not make public.
2021-03-31 22:43:18+00:00,1,Twitter Web App,"@Watertankkitty @errjustsaying Yes, been watching this.
I've been monitoring the Worldometers details on Wuhan Coronavirus/SARS-CoV-2/Covid-19 since the virus was discovered and put on a chart.
The better news is that scientists are working hard to adapt vaccines to new variants.
Expect many booster shots."
2021-03-31 22:43:16+00:00,0,Twitter for Android,"@spectator Coronavirus variants are just that, slight variants/mutations, which all viruses do and Covid-19 does very gradually and does not antigenic ally drift. The furthest variant is still 99.95% the same as Wuhan, so no problem for healthy immune systems or good vax...total propaganda"
2021-03-31 22:43:00+00:00,484,TweetDeck,"The WHO entertained the implausible and evidence-free suggestion that Covid was imported on frozen meat, while ruling out the possibility that it might have leaked from the world’s leading bat coronavirus laboratory, which happens to be in Wuhan: https://t.co/gqb04Rj9iY"
2021-03-31 22:42:45+00:00,3,Twitter for iPhone,@ChrisWh11261958 @ConservativeCD @PeterAnthony96 @JrzyJoePiscopo @tomborelli @bigricanman @EternalQuest27 @ajc2180 @CRANewYorkState @BrooklynNYC68 @GinaMariani75 @theborderfox @MarciaInTexas @NarvesenConnie I’d tell China to pound sand on anything we owe them after the Wuhan China Virus. Same for Europe. We never got repaid after WWII. I’d gut all foreign aid and funding to global organizations.
2021-03-31 22:42:29+00:00,3,Twitter for iPhone,@10TV Ridiculous. The virus came from Wuhan. Fact. Just stop it
